734 ; 1151525,19275862
137 ; 1152394,97108183
985 ; 1156223,10217232
258 ; 1171075,72693295
263 ; 1174867,52590382
532 ; 1183099,82383123
431 ; 1210676,69531814
693 ; 1213543,70265821
226 ; 1217965,4330192
608 ; 1222558,47937679
15 ; 1240093,34426187
728 ; 1244347,03877041
776 ; 1245157,75150508
493 ; 1256911,54534761
845 ; 1258932,94585518
73 ; 1259764,78566891
346 ; 1261786,28612825
190 ; 1262257,48503537
211 ; 1274666,92652895
36 ; 1278679,63824097
416 ; 1283753,7299191
946 ; 1290543,11783072
857 ; 1293306,2251869
147 ; 1295574,72926603
247 ; 1302836,2873378
960 ; 1316891,65197967
486 ; 1322220,64348641
691 ; 1322237,23128575
475 ; 1341613,16280665
89 ; 1345226,54974644
255 ; 1351581,97826895
639 ; 1352169,71063104
242 ; 1354652,70374314
870 ; 1356891,30710453
698 ; 1362727,85392028
658 ; 1369663,01341879
295 ; 1373298,1180086
281 ; 1381217,11437812
707 ; 1385398,61792397
950 ; 1391033,18806189
861 ; 1395785,8796875
91 ; 1396312,34591368
695 ; 1400639,40646145
610 ; 1403129,49972503
145 ; 1420741,21050002
47 ; 1421136,39253502
51 ; 1422252,19756615
225 ; 1423780,77610083
802 ; 1425261,00317357
149 ; 1429252,0005129
514 ; 1429443,37140054
485 ; 1429960,73202385
414 ; 1430056,28170322
412 ; 1439986,42571072
335 ; 1440466,61704782
403 ; 1442023,62897977
523 ; 1443022,29691392
994 ; 1444289,17975548
836 ; 1449363,51868742
606 ; 1450440,44601006
891 ; 1456256,67356147
649 ; 1456699,68702921
781 ; 1462342,26293858
237 ; 1466014,72330921
19 ; 1466969,38375043
745 ; 1469996,41301649
799 ; 1471518,44531745
875 ; 1474920,8491267
454 ; 1476210,56023259
484 ; 1477077,09631129
339 ; 1478028,02556499
41 ; 1488201,15316923
586 ; 1495911,59091231
465 ; 1502735,62785608
694 ; 1504866,73283993
933 ; 1506511,5198087
927 ; 1512489,63740544
227 ; 1515013,57110235
886 ; 1515051,49337792
528 ; 1515315,18442618
457 ; 1516317,8500266
315 ; 1517796,42553256
793 ; 1526846,52802228
429 ; 1532255,06518027
231 ; 1537528,45722632
760 ; 1541810,87504756
48 ; 1561507,37730842
365 ; 1566989,85735854
868 ; 1580232,41978095
598 ; 1584273,11223495
397 ; 1589800,06847656
266 ; 1597575,94913462
966 ; 1599663,83373028
118 ; 1606080,80815329
574 ; 1607930,746481
449 ; 1608910,90271198
152 ; 1610080,81476988
398 ; 1618253,73114036
66 ; 1621053,36596304
552 ; 1629706,89022148
312 ; 1636757,49710597
82 ; 1647839,05455807
126 ; 1651923,24391457
81 ; 1653169,52193187
340 ; 1653947,67513374
12 ; 1654481,88676829
991 ; 1655407,26300892
389 ; 1657056,99529846
890 ; 1659465,49742521
499 ; 1663465,29829095
513 ; 1664838,99434924
961 ; 1666203,45913795
30 ; 1670638,19632845
679 ; 1674846,41604757
380 ; 1693574,14402409
777 ; 1695328,06817726
832 ; 1710903,49580293
983 ; 1727505,59998495
107 ; 1727945,86735717
470 ; 1739625,17464212
929 ; 1742933,82191237
383 ; 1748085,88583013
32 ; 1758178,65982747
724 ; 1758970,45059907
717 ; 1763811,07174782
826 ; 1763843,08017134
80 ; 1766501,66387101
491 ; 1776250,38454692
176 ; 1777253,31074535
163 ; 1788372,92880022
977 ; 1791766,07979815
847 ; 1796296,32508593
154 ; 1797790,32402379
984 ; 1798484,4371306
184 ; 1809066,58038409
392 ; 1811170,71080591
419 ; 1814410,15568688
394 ; 1816497,31699209
359 ; 1820014,64613102
139 ; 1834800,12383115
282 ; 1849233,31377316
517 ; 1862881,34594955
976 ; 1866940,09054089
804 ; 1873926,42267388
291 ; 1874536,56687027
119 ; 1875377,69659627
100 ; 1877752,28760362
758 ; 1879639,53096367
923 ; 1891696,35076332
427 ; 1895420,93619514
433 ; 1909794,60431711
723 ; 1912155,0562012
711 ; 1930724,94791137
759 ; 1931034,95663845
16 ; 1933239,37030003
250 ; 1938535,03895705
205 ; 1959616,50333021
921 ; 1961332,821242
374 ; 1962595,95243815
481 ; 1964219,77493543
999 ; 1964291,79061386
94 ; 1966271,31532224
330 ; 1967034,87462349
450 ; 1968228,05903779
764 ; 1970070,9426162
461 ; 1986612,51021495
381 ; 1994058,74583927
7 ; 1999748,27752405
241 ; 2003876,8919624
40 ; 2009419,96027537
592 ; 2015498,91850147
187 ; 2044482,702722
715 ; 2044773,65270577
334 ; 2047226,48241124
224 ; 2049616,35278123
915 ; 2053733,47846094
196 ; 2054221,38766956
840 ; 2062078,09223571
108 ; 2069534,63199368
559 ; 2082824,71092058
95 ; 2083426,27096996
313 ; 2087625,04701504
792 ; 2088631,91349456
634 ; 2101005,09168992
321 ; 2102386,16514666
944 ; 2105452,69185109
869 ; 2106616,73207052
731 ; 2110965,4380543
323 ; 2115237,76874322
385 ; 2118618,0133384
6 ; 2133129,05555888
57 ; 2146956,41467682
106 ; 2150195,94705256
368 ; 2152713,20986972
700 ; 2157101,22813347
551 ; 2162300,09335748
441 ; 2164313,16669291
495 ; 2177898,36540803
0 ; 2178871,92517639
971 ; 2183118,63510615
565 ; 2184977,41550477
328 ; 2187087,11225494
2 ; 2188973,01009138
681 ; 2197193,93114049
261 ; 2205187,24157166
996 ; 2211652,80122423
345 ; 2213564,75357003
69 ; 2235169,67846872
458 ; 2240728,23606466
823 ; 2241793,74652369
244 ; 2248232,17046237
615 ; 2252701,64813929
372 ; 2257544,54731365
130 ; 2260059,02973856
360 ; 2262709,27403843
333 ; 2267238,64712937
174 ; 2270564,79480246
24 ; 2270569,22387123
668 ; 2278974,27332229
18 ; 2282414,41414564
995 ; 2282663,36762313
591 ; 2299756,1674346
366 ; 2299949,63890433
180 ; 2302437,71307857
463 ; 2303259,00115442
379 ; 2306702,62193928
17 ; 2328981,32771009
880 ; 2332134,66113714
581 ; 2341473,2436123
37 ; 2342403,84784034
855 ; 2343565,14294036
192 ; 2345619,34361071
817 ; 2353327,16578978
616 ; 2353815,85687909
439 ; 2361659,53518201
58 ; 2362293,53220601
245 ; 2364299,89720223
220 ; 2369894,55454977
336 ; 2372606,92589629
864 ; 2373490,2699876
